date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-46,241,1,2,0,0,90,0,1,203,1305,427,114,80,58,72,795,7,53,152,2902,3054,4,4,7,1,0.5
-150,268,0,2,1,1,60,0,0,16,1,197,80,5,24,4,0,0,3,65,262,327,11,6,5,0,0.181818182
-29,268,0,3,1,0,120,0,1,353,88,391,116,111,56,23,0,0,1,7,1139,1139,11,6,5,0,0.454545455
-22,241,1,2,0,1,60,0,0,120,212,56,2,6,3,44,334,7,53,3,441,444,3,3,7,1,0.666666667
-142,262,0,2,1,0,60,0,1,46,1223,82,62,20,40,1,0,12,27,35,1473,1473,5,5,5,0,0.2
-95,241,0,2,1,0,60,0,1,253,1144,768,804,460,70,48,55,7,18,246,3412,3658,12,5,7,1,0
-151,261,0,1,0,0,60,0,0,180,204,228,615,123,32,19,9,7,9,43,769,812,7,6,7,1,0
-46,240,1,2,0,1,60,0,1,306,2427,600,958,426,49,29,28,17,1,709,4203,4912,11,4,7,1,0.272727273
-53,261,0,1,1,0,30,1,1,252,278,106,103,13,17,14,128,7,1,62,707,769,7,3,4,1,0.142857143
-136,241,0,1,0,0,60,0,0,76,725,270,904,311,55,31,8,13,1,427,2389,2389,12,5,7,1,0
-114,269,1,1,0,0,30,1,1,5,246,68,108,14,24,14,128,7,1,67,393,460,9,3,6,1,0
-93,262,0,2,0,0,60,0,1,251,719,139,224,38,21,1,0,15,1,68,1089,1157,5,5,5,0,0
5,269,1,3,1,0,30,0,1,189,78,70,70,17,21,14,128,7,1,119,257,257,7,3,4,1,0
-17,241,0,1,0,0,30,0,1,32,276,111,100,48,34,14,128,7,29,48,553,601,9,3,6,1,0
-162,262,0,1,0,0,60,0,1,518,661,526,123,123,71,1,0,17,3,183,1844,2027,5,5,5,0,0
-51,262,0,1,1,3,60,0,1,182,608,347,307,55,54,4,0,11,2,114,1459,1573,5,5,5,0,0.2
-46,268,1,2,0,1,90,0,0,79,28,57,7,28,4,1,1,3,4,77,210,210,2,2,7,1,0.5
-82,261,1,2,0,1,90,1,1,50,49,8,615,5,8,1,92,7,18,2,12,14,5,4,7,1,0
-221,234,0,2,0,0,120,1,1,75,14,79,89,61,88,14,0,0,1,18,402,420,11,6,5,0,0.818181818
-89,240,0,2,1,2,120,0,1,433,1373,476,1818,485,75,36,105,28,1,102,4876,4876,12,5,7,1,0
-142,269,1,1,1,1,60,0,1,171,488,301,990,316,42,52,12,15,42,121,2268,2389,12,5,7,1,0
-35,261,1,2,0,0,120,0,0,139,39,100,615,128,24,17,60,7,10,14,499,513,5,5,7,1,0.2
-57,261,1,2,1,0,60,0,0,226,143,310,615,279,58,41,122,7,12,262,935,1197,7,6,7,1,0
-150,268,1,1,0,0,90,0,1,836,1978,777,1251,394,26,26,17,7,2,54,5303,5357,12,5,7,1,0
-10,269,1,2,0,0,30,0,1,3,136,67,113,11,22,14,128,7,2,34,317,351,9,3,6,1,0.111111111
-50,241,1,1,0,0,150,0,1,14,9,135,143,81,44,4,0,7,1,83,432,432,7,3,3,1,0.714285714
-123,241,1,1,1,0,60,0,0,53,31,50,615,21,6,5,11,7,47,54,127,181,1,1,7,1,0
-67,268,1,3,1,0,90,0,1,2620,2205,1144,912,393,48,30,44,30,1,507,7024,7531,12,5,7,1,0
-12,241,1,1,0,0,30,0,0,3,61,46,2,15,18,14,128,7,3,2,140,142,1,1,4,1,1
-145,268,1,2,0,0,70,0,1,40,596,173,187,31,22,49,159,7,53,129,1133,1262,4,4,7,1,0.25
-23,262,0,1,0,1,60,0,0,65,238,213,22,54,67,1,0,3,1,56,604,660,3,3,5,0,0
-95,241,1,2,0,0,60,0,1,29,264,123,69,19,8,2,85,7,53,17,584,601,4,4,7,1,0
-86,241,1,2,0,1,240,0,1,154,55,208,615,73,20,6,71,7,3,98,598,598,7,6,7,1,0.285714286
-77,262,0,2,0,0,60,0,1,16,380,124,615,60,26,20,4,7,12,192,436,628,7,6,7,1,0.285714286
-28,234,0,2,1,0,60,0,1,321,21,143,98,58,22,19,0,0,1,50,635,685,11,6,5,0,0.454545455
-22,241,0,1,1,0,30,1,0,94,17,48,42,5,16,14,128,7,2,6,80,86,1,1,2,1,1
-2,269,1,3,0,0,120,0,1,36,447,118,596,146,13,5,12,1,1,15,1349,1364,11,4,7,1,0.454545455
-53,268,0,2,1,0,60,0,1,479,67,232,83,38,21,27,0,0,1,58,949,949,11,6,5,0,0.454545455
-16,269,0,2,0,1,90,0,1,107,137,86,1,33,3,8,11,7,53,1,387,388,4,4,7,1,0.25
-28,268,0,2,0,0,60,0,0,59,2,34,33,12,8,3,0,0,1,7,144,151,5,3,2,0,0.4
-22,268,1,1,0,0,60,0,1,64,9,99,85,8,15,3,0,0,1,17,266,283,11,6,5,0,0.636363636
-50,241,1,1,0,0,60,0,1,62,1871,329,869,181,76,18,9,15,1,186,3262,3448,12,5,7,1,0
-57,241,1,2,0,0,60,0,1,549,5,445,797,243,142,11,0,7,1,78,2120,2198,9,4,4,1,0.444444444
-36,234,0,2,0,0,60,0,0,9,3,29,14,30,17,14,0,0,1,94,116,116,4,3,1,0,0.25
-102,262,1,2,0,0,120,0,1,431,29,175,615,112,97,16,1,7,10,50,860,910,7,6,7,1,0
-89,268,0,1,0,1,60,1,0,76,340,147,41,122,19,4,11,4,12,110,677,787,3,3,7,1,0.333333333
-29,234,1,2,1,0,60,0,1,285,31,28,84,5,3,1,0,0,2,3,149,152,11,6,5,0,0.454545455
-23,268,1,3,0,0,180,0,1,82,517,281,0,92,19,2,0,0,1,26,970,996,5,5,0,0,0.4
-46,269,0,1,0,0,30,0,1,13,16,31,47,4,3,14,128,7,4,185,114,114,7,3,4,1,0.142857143
-38,268,0,2,0,0,120,0,1,501,133,246,135,35,12,36,0,0,1,103,996,1099,11,6,5,0,0.545454545
-23,262,0,1,1,0,60,0,1,13,4,14,4,2,7,1,0,1,3,14,27,27,5,5,5,0,0
-90,240,0,1,1,0,60,0,1,2359,3,910,97,164,84,38,0,0,1,105,3558,3663,11,6,5,0,0.454545455
-129,269,1,2,0,0,60,0,0,52,3,90,534,46,19,3,0,7,1,2,745,747,9,4,4,1,0.444444444
-93,241,0,2,1,0,60,0,1,224,86,561,615,410,328,38,102,7,90,390,1389,1779,6,5,7,1,0.333333333
-25,269,1,3,1,0,60,0,1,494,1449,629,0,58,14,4,0,0,5,185,2463,2648,5,5,0,0,0.6
-38,268,0,1,0,1,60,1,0,39,5,35,89,14,18,1,0,0,12,141,202,202,11,6,5,0,0.454545455
-27,268,1,2,0,0,60,0,1,77,252,248,0,68,7,28,0,0,2,75,605,680,5,5,0,0,0.2
-24,262,0,2,0,1,60,0,0,102,430,235,113,19,19,3,0,9,13,383,538,921,5,5,5,0,0.6
-25,241,1,4,1,0,60,0,1,588,1382,635,840,252,19,49,18,30,1,205,3640,3845,12,5,7,1,0
-29,268,1,2,0,0,150,0,0,27,90,74,45,25,6,3,2,4,23,3,270,273,2,2,7,1,0
-22,269,1,3,0,0,120,0,1,4,17,127,473,15,27,3,0,7,1,26,640,666,9,4,4,1,0.555555556
-85,262,0,1,0,0,60,0,0,164,193,209,615,102,44,18,1,7,37,111,629,740,6,5,7,1,0.5
-4,262,0,1,0,0,60,0,1,123,35,22,151,4,3,8,0,15,31,47,64,64,5,5,5,0,0.2
-53,268,0,2,0,0,240,0,0,535,5,181,107,16,4,9,0,0,1,150,702,852,8,4,4,0,0.5
-38,262,1,3,1,0,120,0,0,8,73,42,140,17,14,2,0,18,7,1,155,156,3,3,5,0,0
-129,241,1,2,0,1,120,0,0,51,56,76,615,36,14,37,14,7,61,90,158,248,1,1,7,1,0
-9,269,0,1,1,0,60,0,0,46,94,57,660,41,73,1,20,33,1,32,284,316,1,1,7,1,0
-11,262,0,2,1,0,60,0,1,229,763,298,185,102,73,1,0,6,25,7,1683,1690,5,5,5,0,0
-102,268,1,2,0,0,120,0,1,152,956,262,546,164,29,20,26,18,1,58,2142,2200,12,5,7,1,0
-81,269,0,1,1,0,30,0,1,175,526,293,188,41,31,14,128,7,60,158,1156,1314,9,3,6,1,0
-52,234,0,1,0,0,60,1,0,179,27,108,45,47,64,4,0,0,1,20,457,477,8,5,3,0,0.875
-219,241,1,2,0,0,120,0,0,63,19,178,667,139,114,10,0,7,1,73,1121,1194,9,4,4,1,0.666666667
-151,234,0,2,1,0,120,0,1,90,12,205,69,82,84,36,0,0,2,20,558,578,11,6,5,0,0.545454545
-35,268,1,2,0,1,90,0,0,66,162,143,923,54,8,1,106,27,6,7,431,438,5,5,7,1,0.2
-96,234,0,2,1,2,120,0,1,54,29,146,101,35,29,44,0,0,3,40,401,441,10,5,5,0,0.7
-53,241,1,2,0,0,60,0,1,1000,1595,642,682,408,19,23,32,3,2,62,4354,4416,12,5,7,1,0
-91,262,1,2,0,1,120,0,0,169,153,114,615,41,31,12,1,7,3,60,462,522,7,6,7,1,0
-71,234,1,3,1,0,75,0,1,365,36,224,83,114,109,24,0,0,6,13,943,956,11,6,5,0,0.454545455
-35,269,0,2,0,0,60,0,1,68,702,163,68,1,12,5,44,7,53,216,849,1065,4,4,7,1,0.5
-110,240,0,1,1,0,60,0,0,44,23,15,796,9,5,24,48,20,5,35,101,101,1,1,7,1,0
-23,240,0,1,0,0,60,0,1,291,1,133,120,69,37,11,0,0,2,42,620,662,11,6,5,0,0.636363636
-133,241,0,2,0,0,60,0,0,22,45,290,1204,327,281,7,0,7,1,23,2154,2177,9,4,4,1,0.666666667
-34,261,1,1,0,0,60,0,0,149,22,75,615,29,3,10,5,7,50,12,283,295,1,1,7,1,0
-11,240,0,2,1,0,90,0,1,8065,2,1400,151,265,42,75,0,0,2,1378,8624,10002,11,6,5,0,0.636363636
-89,234,0,1,0,1,60,0,0,91,1,87,34,3,1,2,0,0,1,1,218,219,4,2,2,0,0.5
-116,268,0,2,0,0,90,0,1,265,2790,838,790,467,95,43,15,18,29,144,5243,5387,12,5,7,1,0
-102,261,0,2,0,0,30,0,1,995,262,513,88,60,49,14,128,7,4,35,1936,1971,8,3,5,1,0
-24,241,1,2,0,0,60,0,1,345,137,237,894,153,126,3,0,7,1,140,1766,1906,9,4,4,1,0.555555556
-34,241,1,1,1,0,60,0,1,1699,1941,1275,1128,984,61,126,80,8,1,223,7120,7343,12,5,7,1,0.083333333
-25,268,0,2,0,0,60,0,1,124,29,85,92,15,21,8,0,0,3,14,377,377,11,6,5,0,0.545454545
-15,268,1,2,0,0,120,0,1,26,205,75,575,59,15,3,43,8,3,385,961,961,12,5,7,1,0
-120,262,0,2,0,0,60,0,0,165,50,71,95,18,7,1,0,3,12,98,228,326,3,3,5,0,0
-18,269,1,3,0,0,90,0,0,20,342,232,586,68,54,3,0,7,1,4,1303,1307,9,4,4,1,0.555555556
-130,268,0,2,0,0,150,0,1,560,2001,478,1622,465,44,26,37,12,4,349,4928,5277,12,5,7,1,0.083333333
-53,269,0,1,0,0,30,0,0,6,128,95,85,11,13,14,128,7,65,25,313,338,8,3,5,1,0.125
-21,241,1,3,0,0,60,0,1,275,149,243,401,170,42,2,0,7,1,77,1209,1286,9,4,4,1,0.444444444
-60,261,1,3,0,0,60,0,1,295,87,237,615,253,33,39,78,7,5,114,925,1039,7,6,7,1,0
-46,268,0,2,0,0,120,1,1,78,331,177,75,20,8,8,124,7,53,52,771,823,4,4,7,1,0
-17,269,0,1,0,0,30,0,1,205,325,145,93,32,44,14,128,7,3,5,842,847,8,3,5,1,0.125
-106,269,0,2,0,0,60,0,1,840,13,427,803,165,64,3,0,7,1,15,2301,2316,9,4,4,1,0.444444444
-93,240,1,1,1,0,60,0,1,567,113,530,615,627,115,46,96,7,110,242,1949,2191,14,6,7,1,0.5
-22,241,1,1,1,2,150,0,0,27,184,72,70,58,9,6,8,19,3,256,180,436,11,4,7,1,0
-179,268,1,1,0,0,60,0,0,55,292,133,129,41,6,17,3,7,53,90,610,700,2,2,7,1,0
-71,268,1,2,0,0,30,0,1,105,845,226,251,22,12,40,308,7,53,252,1570,1822,4,4,7,1,0
-37,240,0,3,0,0,90,0,1,101,69,274,615,242,79,68,64,7,1,108,814,922,14,6,7,1,0.5
-61,241,0,1,0,0,120,0,1,558,134,589,615,299,47,35,157,7,11,114,1752,1866,6,5,7,1,0.166666667
-15,262,0,1,1,0,60,0,1,27,1696,199,172,59,47,2,0,13,17,37,2178,2215,5,5,5,0,0
-37,268,1,2,0,0,60,0,0,219,30,101,976,41,9,3,7,4,1,138,275,413,1,1,6,1,0
-23,269,1,1,1,0,60,0,1,52,132,334,3145,265,322,21,0,7,1,237,4046,4283,9,4,4,1,0.444444444
-22,269,1,2,0,0,60,0,0,2,118,44,2,30,10,22,20,4,8,5,203,208,2,2,7,1,0.5
-99,268,1,2,0,0,60,0,1,2524,1373,918,541,329,33,45,177,27,2,647,5371,6018,12,5,7,1,0
-153,269,1,2,0,0,60,0,1,12,40,155,1067,164,72,4,0,7,1,3,1515,1518,9,4,4,1,0.444444444
-14,269,1,1,0,0,60,0,1,277,775,287,1019,217,28,40,14,2,1,202,2466,2668,12,5,7,1,0.083333333
-22,241,0,3,0,0,30,0,0,29,2,42,104,9,7,1,0,7,1,47,147,194,1,1,1,1,1
-22,240,1,1,0,0,60,0,1,211,1310,264,633,266,28,33,4,3,4,4,2762,2766,12,5,7,1,0
-16,240,0,1,0,0,60,0,0,45,2,19,3,23,16,10,0,0,1,38,81,119,3,3,5,0,0.333333333
-95,240,1,3,0,0,60,0,1,154,505,185,923,326,47,25,3,40,5,28,2181,2209,10,5,5,1,0
-151,240,1,1,1,0,90,0,1,536,2355,823,647,525,60,36,66,35,1,155,5001,5156,12,5,7,1,0.083333333
-39,241,1,1,0,0,90,0,0,18,86,27,6,42,1,6,42,12,2,803,190,190,1,1,7,1,1
-71,269,1,3,0,0,60,0,1,76,1691,297,588,207,27,7,16,3,1,30,2902,2932,12,5,7,1,0
-22,269,1,2,0,0,150,0,1,31,1,95,322,43,20,2,0,7,1,2,512,514,9,4,4,1,0.444444444
-36,268,0,1,0,2,120,0,0,249,12,1,74,21,9,13,0,0,1,37,1,1,6,3,3,0,0
-29,269,1,2,1,0,45,0,1,85,404,143,88,42,11,26,5,7,53,30,776,806,2,2,7,1,0.5
-142,269,1,2,0,0,90,0,1,5,784,148,203,3,16,6,7,7,53,2,1175,1177,4,4,7,1,0.25
-143,268,1,2,0,0,60,0,1,329,1961,492,841,352,38,13,24,13,5,121,3964,4085,12,5,7,1,0
-16,269,0,2,0,0,30,1,1,355,218,203,120,18,17,14,128,7,4,6,935,935,9,3,6,1,0
-22,240,0,2,0,0,60,0,1,102,1,44,60,11,5,4,0,0,3,3,226,229,11,6,5,0,0.454545455
-21,268,0,2,0,0,60,1,1,23,16,36,77,5,2,8,0,0,1,14,167,167,11,6,5,0,0.454545455
-161,262,0,1,0,1,60,0,0,92,28,93,615,122,41,12,10,7,13,21,387,408,6,5,7,1,0.5
-99,261,0,1,0,0,30,0,1,19,244,98,85,24,21,14,128,7,2,15,478,493,8,3,5,1,0
-22,241,1,2,0,0,30,0,1,1432,779,617,125,76,25,40,419,7,53,345,3171,3516,4,4,7,1,0
-25,261,1,1,0,0,90,0,0,311,321,240,97,13,108,14,128,7,4,113,977,1090,9,3,6,1,0
-50,240,1,3,0,0,120,1,0,75,819,211,496,174,65,16,9,6,1,8,1898,1906,10,4,6,1,0.3
-25,269,1,1,0,0,120,0,0,48,147,89,47,99,13,12,2,3,1,69,405,474,3,3,5,1,0.333333333
-27,241,1,1,0,0,60,0,0,23,67,58,615,135,22,11,18,7,10,57,287,344,3,3,7,1,0
-36,240,0,3,0,0,60,0,0,307,1,89,79,25,45,6,0,0,1,13,552,552,10,6,4,0,0.6
-29,261,0,1,0,0,30,0,0,45,154,78,3,23,22,14,128,7,1,107,219,326,2,2,5,1,0.5
-192,261,1,3,1,0,90,0,1,188,114,311,615,246,77,9,31,7,1,46,942,988,6,5,7,1,0
-122,262,1,3,1,0,60,0,1,130,58,63,615,56,24,11,5,7,10,21,348,369,7,6,7,1,0
-39,262,1,1,1,0,60,0,1,270,131,402,615,286,63,45,2,7,3,17,1262,1279,7,6,7,1,0
-43,240,0,3,0,1,150,0,0,113,152,87,9,75,25,8,3,8,1,136,369,505,2,2,7,1,0
-53,241,1,2,1,0,120,0,1,117,261,297,615,183,90,10,199,7,8,118,1067,1185,7,6,7,1,0
-26,261,0,2,0,0,60,0,1,621,185,418,615,500,70,52,84,7,3,134,1877,2011,7,6,7,1,0
-43,269,1,3,1,0,100,0,1,33,75,194,357,168,117,15,0,7,1,15,948,963,9,4,4,1,0.555555556
-30,269,1,2,0,0,180,0,0,25,21,23,0,10,16,36,0,0,1,4,75,79,3,3,0,0,0
-57,269,1,2,0,0,60,0,1,179,602,336,156,40,5,36,99,7,53,58,1405,1463,4,4,7,1,0
-41,241,0,2,0,0,60,0,0,19,241,141,360,80,79,2,0,7,1,19,903,922,8,3,4,1,0.625
-74,269,1,3,0,0,60,0,1,55,8,214,541,48,118,9,0,7,1,2,995,997,9,4,4,1,0.777777778
-87,234,0,2,0,0,120,1,1,182,74,133,91,57,27,32,0,0,4,12,596,596,11,6,5,0,0.636363636
-12,241,1,2,1,0,60,0,1,4,34,207,542,119,111,2,0,7,1,16,1005,1021,5,4,4,1,0.8
-86,269,0,1,0,0,30,0,1,105,212,242,102,19,69,14,128,7,1,52,698,750,9,3,6,1,0
-30,268,1,1,1,0,120,0,1,220,1621,458,791,389,39,27,23,8,17,71,3519,3590,12,5,7,1,0
-45,262,0,3,1,0,60,0,0,290,180,205,136,45,33,2,0,12,6,144,756,900,2,2,5,0,0
-30,262,0,0,1,0,300,0,1,23,853,191,148,44,51,1,0,13,2,50,1254,1304,5,5,5,0,0.2
-52,261,1,3,0,1,60,0,1,718,204,403,615,272,82,59,175,7,8,412,1524,1936,6,5,7,1,0
-15,269,1,1,0,1,60,0,0,1,62,32,144,30,12,5,0,7,1,30,280,280,2,1,2,1,1
-79,269,1,1,1,0,60,0,1,653,1842,406,829,254,36,16,40,6,3,7,4122,4129,12,5,7,1,0
-32,268,1,2,0,0,180,0,1,291,396,176,0,57,37,6,0,0,1,7,957,964,5,5,0,0,0.4
-17,241,1,1,0,0,90,0,0,1,30,30,106,11,1,4,16,9,4,16,59,75,12,5,7,1,0.5
-15,241,1,2,0,1,120,0,0,8,23,21,615,20,9,2,8,7,3,18,74,92,2,2,7,1,0
-25,241,1,1,0,1,210,0,0,85,225,93,55,64,6,3,4,15,1,3,535,538,1,1,6,1,1
-102,269,0,1,0,0,120,0,1,987,1277,736,1075,414,71,20,14,3,31,312,4300,4612,12,5,7,1,0.083333333
-29,262,1,1,0,0,120,0,0,13,75,12,615,10,52,83,1,7,3,107,88,88,1,1,7,1,1
-137,241,1,2,0,1,90,1,1,62,217,34,85,8,9,7,666,7,53,30,393,423,3,3,7,1,0.333333333
-88,241,0,2,0,0,60,0,1,91,1082,250,587,171,47,11,22,2,1,34,2237,2271,12,5,7,1,0.083333333
-53,240,1,2,0,0,60,0,1,144,2503,488,836,422,38,32,18,23,1,474,4056,4530,12,5,7,1,0
-79,262,0,2,0,0,60,0,0,45,37,26,186,16,13,1,0,8,1,22,125,147,2,2,5,0,0
-155,269,1,1,0,0,60,0,1,418,223,384,87,39,3,35,274,7,53,9,1459,1468,4,4,7,1,0
-29,234,0,1,1,0,60,0,1,1090,46,322,95,26,27,29,0,0,14,34,1602,1636,11,6,5,0,0.454545455
-149,269,1,1,0,0,120,0,1,56,587,243,728,158,17,12,2,6,1,20,1799,1819,12,5,7,1,0
-29,261,1,2,0,0,120,0,0,29,27,59,615,38,4,3,2,7,11,43,124,167,1,1,7,1,0
-142,269,0,2,0,0,60,1,1,411,964,470,1001,254,20,37,14,19,1,103,3104,3207,12,5,7,1,0.416666667
-42,261,1,1,1,0,30,0,1,9,236,91,120,6,8,14,128,7,6,4,466,470,9,3,6,1,0.111111111
-220,241,1,1,1,2,120,0,0,1,2,9,1,4,47,11,22,2,1,34,19,19,2,2,7,1,0
-150,262,1,1,0,0,60,0,1,594,73,380,615,217,86,43,1,7,2,191,1264,1455,7,6,7,1,0.142857143
-43,269,0,1,0,0,150,1,0,106,36,18,53,4,1,1,0,7,1,1,76,77,1,4,1,1,1
-82,241,0,1,0,0,30,0,1,2295,349,960,122,27,17,14,128,7,3,169,3604,3773,9,3,6,1,0
-37,261,0,2,0,0,60,0,0,2,11,23,615,19,1,3,50,7,11,35,61,61,1,1,7,1,1
-42,261,1,2,0,0,30,1,1,19,164,83,94,55,7,14,128,7,1,89,423,423,8,3,5,1,0.125
-78,240,1,2,1,0,60,0,1,255,4314,574,799,622,50,39,40,7,4,16,6770,6786,12,5,7,1,0.416666667
-45,269,1,3,1,0,60,0,1,64,804,156,0,53,6,31,0,0,1,289,825,1114,5,5,0,0,0
-144,241,1,2,0,0,90,0,0,9,4,19,90,29,8,3,0,7,1,10,152,162,4,1,3,1,0.75
-134,268,0,2,0,0,120,0,0,86,8,12,14,46,18,1,0,0,1,6,21,27,3,2,1,0,0.666666667
-103,241,1,1,0,0,30,0,1,2932,2241,2205,208,70,28,507,981,7,53,1631,7564,9195,4,4,7,1,0
-26,261,0,1,0,0,30,0,1,13,250,51,140,10,1,14,128,7,4,7,449,456,7,3,4,1,0.142857143
-97,261,0,2,0,0,60,0,0,124,342,211,615,120,40,21,92,7,1,16,952,968,7,6,7,1,0.142857143
-24,241,0,1,0,0,30,0,1,6,102,83,95,19,43,14,128,7,2,34,316,350,9,3,6,1,0.111111111
-68,240,1,1,0,2,60,0,1,53,166,119,489,76,18,5,27,10,5,33,895,928,11,4,7,1,0.909090909
-19,268,1,1,0,0,120,0,1,158,838,404,736,329,59,58,28,3,1,24,2619,2643,11,4,7,1,0.454545455
-88,262,0,1,0,0,120,0,0,16,230,232,615,144,57,19,7,7,16,144,597,741,7,6,7,1,0.142857143
-149,268,1,2,0,1,60,0,1,397,2237,783,1495,414,24,51,11,12,1,226,5277,5503,12,5,7,1,0
-52,234,0,1,1,0,60,0,0,55,4,162,86,98,71,11,0,0,1,9,478,487,9,4,5,0,0.777777778
-82,240,1,2,0,0,60,0,1,74,891,188,850,170,20,18,1,35,1,40,2176,2216,12,5,7,1,0
-29,269,1,2,0,0,60,0,1,381,747,299,100,41,21,32,154,7,53,153,1630,1783,4,4,7,1,0
-172,241,1,1,1,0,45,0,0,5,188,61,113,47,17,5,0,7,1,35,216,251,3,1,2,1,0.666666667
-44,261,0,3,0,0,60,0,1,133,42,178,615,233,60,25,82,7,3,21,755,776,7,6,7,1,0
-66,268,1,2,0,0,60,0,1,283,398,254,0,86,22,34,0,0,1,127,953,1080,5,5,0,0,0
-73,241,1,1,1,0,60,0,0,81,261,69,202,69,6,15,43,1,1,65,686,751,3,1,2,1,0
-53,269,1,2,0,1,90,1,0,5,6,24,45,6,8,4,0,7,1,3,95,98,2,1,1,1,1
-51,268,1,2,0,0,60,0,1,311,949,360,249,37,84,52,537,7,53,34,2552,2586,4,4,7,1,0.25
-31,240,1,3,0,1,60,0,1,135,213,287,615,170,77,94,46,7,1,79,969,1048,13,6,6,1,0.461538462
-63,261,1,2,1,0,30,0,0,14,5,12,103,8,10,14,128,7,1,13,49,49,7,3,4,1,0.142857143
-92,269,1,2,1,0,60,0,0,363,26,305,571,77,54,5,0,7,1,254,1147,1401,8,3,4,1,0.5
-38,262,0,2,0,0,60,0,1,127,830,228,134,40,70,1,0,3,1,12,1426,1438,5,5,5,0,0
-49,261,1,2,0,0,30,0,1,73,218,143,150,31,42,14,128,7,1,11,646,657,9,3,6,1,0
-28,269,1,1,0,0,60,0,0,9,38,42,17,36,11,14,1,7,3,4,151,155,1,1,7,1,0
-90,240,1,3,0,0,60,0,0,120,205,235,615,139,47,41,15,7,8,52,770,822,9,4,5,1,0.555555556
-23,240,0,3,1,0,60,0,1,301,180,474,615,260,120,93,51,7,29,76,1480,1556,14,6,7,1,0.5
-66,268,1,2,0,0,120,1,1,24,957,234,0,40,16,4,0,0,1,232,1045,1277,5,5,0,0,0
-150,269,0,2,0,0,90,0,1,543,1592,908,1301,446,74,68,62,17,19,372,4707,5079,12,5,7,1,0
-198,261,1,1,1,0,60,0,0,320,125,209,615,282,45,12,164,7,2,111,1113,1224,7,6,7,1,0
-23,241,0,2,0,0,60,0,1,432,86,529,615,265,113,48,196,7,3,87,1640,1727,7,6,7,1,0
-108,269,1,1,1,0,30,0,0,89,81,79,184,5,5,14,128,7,6,129,354,354,5,1,4,1,0.6
-46,240,1,2,0,0,60,0,1,504,1003,291,908,287,50,29,1,12,4,949,2163,3112,12,5,7,1,0
-116,268,0,1,0,3,60,0,1,71,34,100,68,31,31,7,0,0,1,24,318,342,11,6,5,0,0.454545455
-9,269,1,2,0,0,30,0,0,5,30,11,154,8,11,2,0,7,1,104,223,223,1,1,3,1,0
-24,241,1,1,0,0,30,0,1,13,550,328,118,17,6,46,219,7,53,24,1281,1305,4,4,7,1,0
-15,241,0,2,1,0,30,0,1,37,144,84,103,22,10,14,128,7,7,39,400,400,9,3,6,1,0
-140,262,0,3,1,0,60,0,1,12,17,50,615,34,10,31,1,7,28,608,125,125,7,6,7,1,0.142857143
-24,240,0,1,0,1,120,0,0,127,1,73,8,21,15,10,0,0,1,33,254,254,1,1,4,0,1
-96,241,1,1,0,1,60,0,0,51,56,15,136,1,3,14,128,7,3,17,75,75,2,2,6,1,0
-51,268,1,2,0,0,60,0,1,149,282,141,84,36,11,21,34,7,53,3,765,765,4,4,7,1,0
-31,268,0,3,0,0,60,0,1,426,449,156,120,76,33,29,236,7,53,165,1363,1528,4,4,7,1,0.25
-24,269,0,2,0,0,30,0,0,8,1,44,57,25,29,5,0,7,1,51,118,169,3,1,2,1,0.666666667
-23,261,0,1,0,0,30,0,0,59,335,187,129,51,56,14,128,7,1,63,754,817,9,3,6,1,0.333333333
-116,268,1,1,0,0,60,0,1,109,604,291,202,14,7,41,221,7,53,27,1464,1491,4,4,7,1,0
-15,268,1,2,0,0,60,0,1,244,660,284,183,22,19,40,172,7,53,92,1538,1630,4,4,7,1,0
-136,262,0,2,0,0,120,0,1,51,277,154,615,257,99,25,43,7,61,75,854,929,7,6,7,1,0.142857143
-38,269,1,2,0,0,120,0,1,537,2466,710,741,440,40,47,47,12,1,141,4959,5100,12,5,7,1,0
-28,269,0,1,0,0,90,0,1,782,1534,474,730,207,38,32,31,6,1,307,3555,3862,11,4,7,1,0
-15,269,1,2,1,0,30,0,1,13,593,252,139,55,125,14,128,7,2,119,1179,1179,9,3,6,1,0
-120,241,1,3,0,0,90,0,1,78,596,310,1335,101,87,10,0,7,1,61,2459,2520,9,4,4,1,0.444444444
-16,261,0,2,0,0,30,0,0,44,289,205,114,44,48,14,128,7,3,191,556,747,9,3,6,1,0.111111111
-43,240,1,2,0,0,60,0,1,182,121,195,615,83,48,36,123,7,31,47,797,844,11,5,5,1,0.454545455
-46,241,0,2,0,0,60,0,0,98,219,76,663,86,42,1,3,3,1,6,1186,1192,12,5,7,1,0.5
-31,268,1,2,0,0,60,0,1,162,427,200,647,173,24,5,1,1,1,9,1640,1649,12,5,7,1,0.083333333
-61,240,0,2,0,0,60,0,0,395,342,235,5,227,19,24,8,5,46,15,1248,1263,4,4,7,1,0.25
-60,269,0,2,0,0,120,0,1,114,37,267,1363,143,87,6,0,7,1,25,1994,2019,9,4,4,1,0.444444444
