date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-53.0,261,1,1,0,0,90,0,1,719.0,148.0,831.0,615.0,1151.0,304.0,23.0,143.0,7.0,1.0,163.0,3244.0,3407.0,7.0,6.0,7.0,1.0,0.2857142857142857
-99.0,240,1,0,1,0,60,0,0,108.0,1.0,69.0,121.0,22.0,5.0,5.0,0.0,0.0,4.0,21.0,309.0,330.0,11.0,6.0,5.0,0.0,0.45454545454545453
-25.0,268,1,1,0,0,60,0,0,169.0,58.0,118.0,86.0,115.0,18.0,11.0,1.0,6.0,3.0,1.0,584.0,585.0,2.0,2.0,7.0,1.0,0.0
-155.0,269,1,3,0,0,120,0,1,2247.0,1093.0,1636.0,0.0,156.0,26.0,22.0,0.0,0.0,5.0,850.0,4334.0,5184.0,5.0,5.0,0.0,0.0,0.4
-23.0,268,0,3,1,0,90,0,1,128.0,1575.0,440.0,1033.0,377.0,24.0,53.0,6.0,9.0,1.0,15.0,3670.0,3685.0,12.0,5.0,7.0,1.0,0.16666666666666666
-25.0,241,1,2,1,0,60,0,1,26.0,243.0,545.0,996.0,308.0,267.0,15.0,0.0,7.0,1.0,242.0,2166.0,2408.0,9.0,4.0,4.0,1.0,0.4444444444444444
-22.0,241,1,3,1,0,60,0,1,365.0,1426.0,432.0,340.0,287.0,92.0,43.0,4.0,9.0,7.0,237.0,2792.0,3029.0,12.0,5.0,7.0,1.0,0.16666666666666666
-43.0,268,1,1,0,0,60,0,0,47.0,498.0,97.0,140.0,170.0,34.0,12.0,1.0,29.0,1.0,93.0,919.0,1012.0,6.0,4.0,2.0,1.0,0.3333333333333333
-75.0,268,0,1,0,0,120,0,1,13.0,28.0,162.0,67.0,118.0,79.0,24.0,0.0,0.0,1.0,52.0,439.0,491.0,11.0,6.0,5.0,0.0,0.45454545454545453
-29.0,241,1,1,0,0,60,0,0,15.0,1.0,68.0,420.0,29.0,19.0,2.0,0.0,7.0,1.0,4.0,550.0,554.0,7.0,2.0,4.0,1.0,0.8571428571428571
-30.0,240,0,1,0,0,60,0,1,743.0,1.0,208.0,117.0,53.0,38.0,14.0,0.0,0.0,2.0,70.0,1106.0,1176.0,11.0,6.0,5.0,0.0,0.5454545454545454
-123.0,234,0,2,0,1,120,0,0,240.0,5.0,136.0,53.0,4.0,1.0,11.0,0.0,0.0,30.0,1.0,438.0,439.0,10.0,6.0,4.0,0.0,0.5
-56.0,262,0,1,1,0,60,0,0,3.0,766.0,204.0,77.0,122.0,86.0,1.0,0.0,13.0,18.0,82.0,1209.0,1291.0,5.0,5.0,5.0,0.0,0.0
-23.0,234,0,1,0,0,60,0,1,3.0,22.0,87.0,57.0,12.0,18.0,30.0,0.0,0.0,6.0,1.0,228.0,229.0,9.0,5.0,4.0,0.0,0.8888888888888888
-93.0,241,1,4,1,0,60,0,1,114.0,31.0,152.0,615.0,305.0,64.0,16.0,75.0,7.0,139.0,10.0,943.0,953.0,7.0,6.0,7.0,1.0,0.0
-31.0,268,1,1,0,0,60,0,0,53.0,351.0,169.0,622.0,115.0,18.0,14.0,14.0,9.0,1.0,11.0,1364.0,1375.0,12.0,5.0,7.0,1.0,0.25
-87.0,269,0,2,0,0,120,0,0,28.0,294.0,101.0,666.0,119.0,19.0,5.0,1.0,12.0,1.0,147.0,1091.0,1238.0,12.0,5.0,7.0,1.0,0.25
-123.0,269,1,1,0,0,30,0,0,1.0,26.0,28.0,29.0,11.0,11.0,4.0,0.0,7.0,1.0,14.0,70.0,84.0,7.0,4.0,2.0,1.0,0.2857142857142857
-108.0,268,0,1,1,0,150,0,1,444.0,2260.0,879.0,1251.0,521.0,109.0,31.0,42.0,19.0,2.0,345.0,5257.0,5602.0,12.0,5.0,7.0,1.0,0.08333333333333333
-28.0,241,0,3,0,0,60,0,1,690.0,178.0,415.0,615.0,383.0,75.0,28.0,414.0,7.0,10.0,310.0,1912.0,2222.0,7.0,6.0,7.0,1.0,0.0
-115.0,269,1,1,0,0,60,0,0,420.0,413.0,319.0,97.0,6.0,58.0,43.0,85.0,7.0,53.0,114.0,1330.0,1444.0,4.0,4.0,7.0,1.0,0.25
-128.0,269,1,2,0,0,60,0,1,115.0,60.0,221.0,1547.0,105.0,47.0,5.0,0.0,7.0,1.0,27.0,2073.0,2100.0,9.0,4.0,4.0,1.0,0.4444444444444444
-23.0,268,1,3,0,0,60,0,1,232.0,185.0,177.0,150.0,24.0,11.0,21.0,244.0,7.0,53.0,67.0,1054.0,1054.0,4.0,4.0,7.0,1.0,0.0
-12.0,241,0,1,0,0,30,0,1,803.0,208.0,230.0,102.0,29.0,34.0,14.0,128.0,7.0,16.0,7.0,1422.0,1422.0,9.0,3.0,6.0,1.0,0.0
-46.0,261,0,2,0,0,30,0,1,240.0,508.0,234.0,157.0,15.0,26.0,14.0,128.0,7.0,3.0,123.0,1060.0,1183.0,9.0,3.0,6.0,1.0,0.0
-24.0,261,0,1,0,0,45,0,1,158.0,50.0,51.0,65.0,8.0,5.0,14.0,128.0,7.0,1.0,17.0,179.0,179.0,7.0,3.0,4.0,1.0,0.14285714285714285
-64.0,234,0,2,1,6,120,0,1,18.0,29.0,35.0,97.0,27.0,14.0,1.0,0.0,0.0,3.0,5.0,221.0,221.0,11.0,6.0,5.0,0.0,0.6363636363636364
-34.0,241,1,3,0,0,120,0,0,25.0,316.0,218.0,615.0,232.0,73.0,26.0,88.0,7.0,4.0,65.0,919.0,984.0,4.0,4.0,7.0,1.0,0.25
-17.0,269,1,3,0,0,120,0,1,349.0,1.0,306.0,292.0,61.0,120.0,3.0,0.0,7.0,1.0,27.0,1106.0,1133.0,9.0,4.0,4.0,1.0,0.4444444444444444
-28.0,241,1,3,0,0,60,0,1,86.0,22.0,76.0,390.0,119.0,53.0,7.0,0.0,7.0,1.0,1.0,765.0,766.0,9.0,4.0,4.0,1.0,0.4444444444444444
-23.0,269,0,3,0,0,120,0,0,473.0,151.0,144.0,0.0,81.0,18.0,3.0,0.0,0.0,1.0,5.0,866.0,871.0,5.0,5.0,0.0,0.0,0.4
-56.0,268,0,1,0,0,60,0,0,58.0,4.0,70.0,68.0,22.0,6.0,12.0,0.0,0.0,3.0,34.0,206.0,240.0,11.0,6.0,5.0,0.0,0.45454545454545453
-110.0,269,1,1,0,0,60,0,1,56.0,290.0,144.0,0.0,55.0,11.0,18.0,0.0,0.0,1.0,64.0,510.0,574.0,5.0,5.0,0.0,0.0,1.0
-47.0,241,1,3,0,0,60,0,1,232.0,81.0,221.0,553.0,159.0,114.0,11.0,0.0,7.0,1.0,35.0,1336.0,1371.0,9.0,4.0,4.0,1.0,0.5555555555555556
-34.0,241,0,0,1,0,30,0,1,157.0,416.0,212.0,205.0,19.0,18.0,14.0,128.0,7.0,3.0,3.0,1024.0,1027.0,9.0,3.0,6.0,1.0,0.0
-94.0,240,1,1,0,0,120,0,0,39.0,43.0,26.0,663.0,44.0,10.0,4.0,8.0,34.0,2.0,35.0,134.0,169.0,1.0,1.0,7.0,1.0,0.0
-37.0,269,1,2,0,0,60,0,1,15.0,36.0,173.0,988.0,218.0,44.0,9.0,0.0,7.0,1.0,13.0,1474.0,1487.0,9.0,4.0,4.0,1.0,0.5555555555555556
-83.0,240,1,2,0,0,60,0,1,1211.0,72.0,731.0,615.0,408.0,152.0,192.0,60.0,7.0,5.0,270.0,2595.0,2865.0,14.0,6.0,7.0,1.0,0.5
2.0,268,0,3,1,0,60,0,0,6.0,1.0,34.0,14.0,37.0,17.0,4.0,0.0,0.0,1.0,55.0,114.0,114.0,3.0,2.0,1.0,0.0,0.3333333333333333
-38.0,268,1,1,0,0,180,1,0,2198.0,1889.0,1793.0,3741.0,898.0,116.0,106.0,15.0,10.0,5.0,1744.0,9074.0,10818.0,12.0,5.0,7.0,1.0,0.0
-22.0,261,0,1,1,0,30,0,0,135.0,71.0,2.0,98.0,41.0,11.0,14.0,128.0,7.0,1.0,11.0,2.0,2.0,8.0,3.0,5.0,1.0,0.25
-52.0,268,1,2,0,1,60,0,0,690.0,206.0,195.0,103.0,88.0,15.0,3.0,15.0,9.0,12.0,588.0,749.0,1337.0,3.0,2.0,1.0,1.0,0.0
-170.0,268,1,2,0,0,120,0,1,103.0,2135.0,711.0,1167.0,365.0,28.0,43.0,65.0,42.0,1.0,70.0,4661.0,4731.0,12.0,5.0,7.0,1.0,0.16666666666666666
-103.0,241,1,1,0,1,60,0,0,17.0,641.0,143.0,88.0,30.0,22.0,23.0,90.0,7.0,53.0,94.0,962.0,1056.0,2.0,2.0,7.0,1.0,0.0
-22.0,268,0,3,1,0,120,0,1,127.0,183.0,295.0,92.0,80.0,35.0,96.0,0.0,0.0,2.0,54.0,854.0,908.0,10.0,5.0,5.0,0.0,0.5
-15.0,240,0,1,0,0,60,0,0,58.0,2.0,14.0,94.0,2.0,1.0,16.0,0.0,0.0,3.0,17.0,58.0,75.0,1.0,1.0,5.0,0.0,0.0
-155.0,269,0,2,1,0,60,0,1,133.0,935.0,336.0,1263.0,345.0,43.0,30.0,30.0,22.0,16.0,363.0,2763.0,3126.0,12.0,5.0,7.0,1.0,0.0
-52.0,268,1,3,1,0,60,0,1,360.0,949.0,275.0,496.0,238.0,77.0,16.0,7.0,32.0,1.0,50.0,2424.0,2474.0,12.0,5.0,7.0,1.0,0.0
-29.0,241,1,1,0,0,60,0,0,262.0,344.0,184.0,86.0,8.0,2.0,49.0,211.0,7.0,53.0,138.0,798.0,936.0,3.0,3.0,7.0,1.0,0.0
-25.0,261,1,2,1,0,30,0,1,19.0,529.0,125.0,96.0,31.0,25.0,14.0,128.0,7.0,3.0,24.0,828.0,828.0,9.0,3.0,6.0,1.0,0.1111111111111111
-148.0,262,0,1,0,0,120,0,1,7.0,283.0,136.0,78.0,34.0,30.0,3.0,0.0,7.0,1.0,100.0,573.0,573.0,5.0,5.0,5.0,0.0,0.0
-128.0,240,0,2,0,2,70,0,1,383.0,95.0,822.0,615.0,526.0,192.0,98.0,203.0,7.0,122.0,247.0,2219.0,2466.0,12.0,6.0,5.0,1.0,0.6666666666666666
-179.0,234,0,2,1,0,150,0,1,248.0,14.0,110.0,131.0,44.0,101.0,8.0,0.0,0.0,4.0,24.0,633.0,657.0,11.0,6.0,5.0,0.0,0.5454545454545454
-24.0,241,0,3,0,0,60,1,1,21.0,394.0,151.0,237.0,17.0,8.0,33.0,100.0,7.0,53.0,14.0,963.0,963.0,4.0,4.0,7.0,1.0,0.0
-74.0,269,1,1,0,0,30,0,1,9.0,33.0,104.0,256.0,75.0,51.0,4.0,0.0,7.0,1.0,19.0,513.0,532.0,5.0,3.0,4.0,1.0,0.8
-45.0,262,1,3,0,0,120,0,1,91.0,90.0,292.0,615.0,233.0,212.0,34.0,1.0,7.0,10.0,170.0,861.0,1031.0,7.0,6.0,7.0,1.0,0.0
-81.0,241,1,1,0,0,60,0,0,6.0,31.0,28.0,15.0,32.0,8.0,2.0,26.0,34.0,101.0,4.0,106.0,110.0,1.0,1.0,7.0,1.0,0.0
-65.0,240,1,1,0,0,90,0,0,868.0,1595.0,896.0,999.0,435.0,49.0,24.0,47.0,13.0,2.0,649.0,4343.0,4992.0,11.0,4.0,7.0,1.0,0.2727272727272727
-96.0,234,0,1,0,0,60,0,0,1410.0,43.0,4.0,128.0,3.0,1.0,1.0,0.0,0.0,1.0,173.0,9.0,9.0,1.0,1.0,5.0,0.0,1.0
-92.0,241,1,3,0,3,120,0,1,25.0,1388.0,177.0,447.0,181.0,16.0,21.0,24.0,12.0,1.0,52.0,2303.0,2303.0,12.0,5.0,7.0,1.0,0.0
-74.0,262,0,3,1,0,60,0,1,370.0,185.0,273.0,615.0,150.0,55.0,24.0,5.0,7.0,20.0,222.0,885.0,1107.0,7.0,6.0,7.0,1.0,0.14285714285714285
-34.0,241,0,4,0,0,30,0,1,21.0,37.0,112.0,307.0,39.0,65.0,5.0,0.0,7.0,1.0,6.0,581.0,587.0,9.0,4.0,4.0,1.0,0.6666666666666666
-46.0,240,0,1,0,0,60,0,0,1366.0,2.0,306.0,108.0,84.0,51.0,23.0,0.0,0.0,4.0,104.0,1840.0,1944.0,11.0,6.0,5.0,0.0,0.45454545454545453
-25.0,240,0,2,0,0,60,0,1,414.0,122.0,300.0,615.0,241.0,83.0,26.0,146.0,7.0,31.0,9.0,1346.0,1355.0,11.0,5.0,5.0,1.0,0.45454545454545453
-89.0,268,1,1,0,0,60,0,0,8.0,21.0,47.0,1.0,30.0,19.0,1.0,1.0,7.0,5.0,8.0,126.0,134.0,1.0,1.0,4.0,1.0,0.0
-92.0,241,1,1,0,1,180,0,0,100.0,52.0,66.0,56.0,61.0,34.0,19.0,2.0,3.0,1.0,52.0,397.0,397.0,1.0,1.0,7.0,1.0,0.0
-23.0,241,1,1,1,0,60,0,1,152.0,44.0,171.0,615.0,119.0,40.0,11.0,69.0,7.0,139.0,101.0,508.0,609.0,7.0,6.0,7.0,1.0,0.0
-44.0,262,1,2,0,0,120,0,1,639.0,42.0,108.0,615.0,95.0,42.0,4.0,4.0,7.0,19.0,30.0,310.0,310.0,7.0,6.0,7.0,1.0,0.14285714285714285
-28.0,241,1,2,0,0,60,0,0,62.0,4.0,47.0,103.0,25.0,9.0,4.0,0.0,7.0,1.0,10.0,244.0,254.0,2.0,1.0,1.0,1.0,0.5
-60.0,241,1,2,0,0,30,0,1,126.0,490.0,112.0,156.0,43.0,9.0,14.0,128.0,7.0,8.0,36.0,944.0,944.0,9.0,3.0,6.0,1.0,0.0
-77.0,262,0,3,0,0,60,0,1,97.0,987.0,181.0,179.0,20.0,57.0,3.0,0.0,13.0,1.0,44.0,1500.0,1544.0,5.0,5.0,5.0,0.0,0.0
-153.0,269,1,2,0,0,90,1,1,62.0,248.0,166.0,581.0,104.0,21.0,11.0,1.0,3.0,13.0,17.0,1186.0,1203.0,12.0,5.0,7.0,1.0,0.25
-16.0,269,0,1,1,0,120,0,1,1778.0,4923.0,842.0,597.0,1271.0,88.0,183.0,195.0,26.0,2.0,465.0,9533.0,9998.0,12.0,5.0,7.0,1.0,0.16666666666666666
-43.0,261,1,2,0,0,60,0,1,145.0,165.0,217.0,615.0,279.0,60.0,29.0,52.0,7.0,9.0,19.0,932.0,951.0,5.0,4.0,7.0,1.0,0.4
-92.0,240,0,1,0,0,60,0,0,229.0,1.0,47.0,1.0,8.0,6.0,1.0,0.0,0.0,1.0,206.0,287.0,287.0,1.0,1.0,3.0,0.0,0.0
-21.0,269,1,2,1,0,60,0,0,226.0,422.0,150.0,229.0,169.0,31.0,10.0,4.0,3.0,1.0,74.0,1241.0,1241.0,6.0,5.0,1.0,1.0,0.16666666666666666
-53.0,240,1,2,0,0,60,0,1,1062.0,981.0,752.0,958.0,502.0,109.0,54.0,43.0,13.0,1.0,296.0,4203.0,4499.0,11.0,4.0,7.0,1.0,0.0
-52.0,268,1,1,0,0,60,0,1,371.0,911.0,197.0,686.0,190.0,76.0,24.0,8.0,12.0,12.0,92.0,2424.0,2516.0,12.0,5.0,7.0,1.0,0.16666666666666666
-16.0,240,1,2,0,0,120,0,1,95.0,435.0,122.0,532.0,144.0,31.0,15.0,10.0,3.0,1.0,57.0,1337.0,1394.0,12.0,5.0,7.0,1.0,0.0
-28.0,269,1,1,0,0,30,0,0,4.0,370.0,140.0,408.0,100.0,50.0,2.0,0.0,7.0,1.0,58.0,1018.0,1076.0,9.0,4.0,4.0,1.0,0.4444444444444444
-31.0,268,1,2,0,0,60,0,0,63.0,144.0,65.0,2.0,29.0,13.0,1.0,21.0,9.0,12.0,20.0,300.0,320.0,4.0,4.0,7.0,1.0,0.0
-36.0,261,0,1,0,0,30,0,1,68.0,119.0,44.0,114.0,18.0,4.0,14.0,128.0,7.0,2.0,1.0,366.0,367.0,9.0,3.0,6.0,1.0,0.0
-101.0,262,0,4,0,0,60,0,1,28.0,143.0,104.0,7.0,20.0,12.0,2.0,0.0,15.0,1.0,96.0,224.0,320.0,5.0,5.0,5.0,0.0,0.0
-45.0,262,0,2,0,1,90,1,1,22.0,74.0,43.0,123.0,15.0,17.0,1.0,0.0,5.0,5.0,37.0,112.0,149.0,5.0,5.0,5.0,0.0,0.6
-96.0,261,0,3,0,0,60,0,1,449.0,85.0,494.0,615.0,281.0,107.0,49.0,67.0,7.0,1.0,4.0,1598.0,1602.0,7.0,6.0,7.0,1.0,0.42857142857142855
-28.0,240,1,2,0,2,90,0,1,37.0,456.0,174.0,615.0,105.0,41.0,8.0,14.0,7.0,1.0,44.0,810.0,854.0,11.0,6.0,4.0,1.0,0.7272727272727273
-36.0,268,1,2,1,0,120,0,1,2564.0,2968.0,1543.0,639.0,973.0,49.0,68.0,108.0,43.0,6.0,232.0,8817.0,9049.0,12.0,5.0,7.0,1.0,0.0
-42.0,240,0,1,0,0,60,0,0,13.0,2.0,6.0,81.0,1.0,25.0,6.0,0.0,0.0,1.0,13.0,20.0,20.0,11.0,6.0,5.0,0.0,0.6363636363636364
-50.0,240,1,2,1,1,60,0,1,646.0,192.0,419.0,615.0,150.0,50.0,18.0,129.0,7.0,107.0,86.0,1539.0,1625.0,10.0,5.0,4.0,1.0,0.4
-108.0,240,1,2,1,0,60,0,0,382.0,259.0,219.0,543.0,179.0,81.0,15.0,16.0,12.0,2.0,30.0,1676.0,1706.0,8.0,4.0,4.0,1.0,0.125
-50.0,240,0,1,0,0,60,0,0,177.0,2.0,54.0,22.0,98.0,85.0,18.0,0.0,0.0,5.0,30.0,431.0,461.0,5.0,4.0,1.0,0.0,0.6
-54.0,261,0,1,0,0,60,0,1,319.0,351.0,340.0,615.0,325.0,78.0,54.0,99.0,7.0,37.0,62.0,1529.0,1591.0,7.0,6.0,7.0,1.0,0.0
-79.0,269,1,1,0,1,60,0,0,262.0,1617.0,271.0,646.0,214.0,27.0,14.0,26.0,19.0,1.0,5.0,3099.0,3104.0,12.0,5.0,7.0,1.0,0.16666666666666666
-30.0,262,0,2,0,0,60,0,1,91.0,922.0,198.0,205.0,76.0,43.0,4.0,0.0,4.0,2.0,151.0,1406.0,1557.0,5.0,5.0,5.0,0.0,0.4
-95.0,240,1,3,1,0,60,0,0,1486.0,3972.0,1236.0,1937.0,873.0,87.0,53.0,84.0,33.0,14.0,211.0,9703.0,9914.0,12.0,5.0,7.0,1.0,0.0
-42.0,268,1,2,0,0,60,0,1,20.0,881.0,212.0,131.0,42.0,13.0,30.0,266.0,7.0,53.0,48.0,1552.0,1600.0,4.0,4.0,7.0,1.0,0.25
-98.0,269,1,2,0,0,60,0,1,399.0,661.0,587.0,793.0,337.0,31.0,31.0,21.0,4.0,1.0,337.0,2539.0,2876.0,12.0,5.0,7.0,1.0,0.3333333333333333
-257.0,241,1,2,0,0,90,0,1,23.0,2.0,76.0,1101.0,70.0,28.0,7.0,0.0,7.0,1.0,2.0,1308.0,1310.0,9.0,4.0,4.0,1.0,0.4444444444444444
-30.0,269,1,3,0,0,60,0,1,552.0,382.0,175.0,401.0,124.0,24.0,4.0,12.0,32.0,3.0,47.0,1654.0,1701.0,11.0,4.0,7.0,1.0,0.2727272727272727
-43.0,240,0,2,0,0,120,0,0,139.0,2.0,128.0,65.0,18.0,14.0,24.0,0.0,0.0,1.0,102.0,292.0,394.0,7.0,3.0,4.0,0.0,0.7142857142857143
-44.0,261,1,2,1,1,60,1,1,275.0,177.0,803.0,615.0,462.0,60.0,46.0,71.0,7.0,2.0,38.0,1904.0,1942.0,6.0,5.0,7.0,1.0,0.3333333333333333
-25.0,241,1,1,0,0,60,0,0,355.0,669.0,197.0,225.0,67.0,21.0,19.0,19.0,7.0,53.0,54.0,1522.0,1576.0,4.0,4.0,7.0,1.0,0.25
-77.0,269,0,2,0,0,30,0,0,77.0,75.0,74.0,34.0,25.0,32.0,14.0,128.0,7.0,1.0,3.0,315.0,318.0,3.0,2.0,1.0,1.0,0.6666666666666666
-74.0,234,0,2,0,0,60,0,1,1077.0,119.0,213.0,68.0,89.0,34.0,42.0,0.0,0.0,7.0,82.0,1567.0,1649.0,11.0,6.0,5.0,0.0,0.45454545454545453
-28.0,269,1,1,0,0,60,0,1,16.0,149.0,115.0,147.0,64.0,2.0,12.0,75.0,7.0,53.0,26.0,554.0,580.0,4.0,4.0,7.0,1.0,0.0
-4.0,269,1,3,0,0,120,0,1,39.0,42.0,53.0,0.0,29.0,2.0,8.0,0.0,0.0,1.0,48.0,174.0,174.0,5.0,5.0,0.0,0.0,0.4
-23.0,241,1,2,0,0,30,0,0,253.0,30.0,41.0,22.0,3.0,15.0,14.0,128.0,7.0,1.0,20.0,111.0,111.0,2.0,1.0,1.0,1.0,0.0
-16.0,240,0,1,0,0,60,0,0,75.0,121.0,17.0,4139.0,26.0,14.0,83.0,17.0,46.0,1.0,59.0,196.0,255.0,4.0,4.0,7.0,1.0,0.25
-64.0,268,0,1,0,0,60,1,1,812.0,2045.0,651.0,781.0,523.0,40.0,59.0,73.0,46.0,7.0,106.0,5061.0,5167.0,12.0,5.0,7.0,1.0,0.0
-80.0,269,1,2,0,0,60,0,1,163.0,601.0,103.0,0.0,40.0,14.0,7.0,0.0,0.0,1.0,22.0,908.0,930.0,5.0,5.0,0.0,0.0,0.4
-88.0,261,1,2,0,0,60,0,1,627.0,51.0,584.0,615.0,536.0,108.0,49.0,407.0,7.0,2.0,154.0,2285.0,2439.0,7.0,6.0,7.0,1.0,0.0
-80.0,269,1,2,1,0,30,0,1,36.0,307.0,210.0,114.0,18.0,33.0,14.0,128.0,7.0,3.0,66.0,655.0,721.0,9.0,3.0,6.0,1.0,0.0
-77.0,269,1,2,0,0,120,0,1,38.0,895.0,325.0,634.0,303.0,31.0,25.0,21.0,9.0,2.0,4.0,2289.0,2293.0,12.0,5.0,7.0,1.0,0.16666666666666666
-29.0,241,0,3,1,0,60,0,1,125.0,37.0,192.0,739.0,230.0,138.0,4.0,0.0,7.0,1.0,18.0,1451.0,1469.0,9.0,4.0,4.0,1.0,0.4444444444444444
-155.0,269,0,1,0,0,60,0,1,1918.0,2493.0,2150.0,875.0,636.0,45.0,49.0,50.0,51.0,73.0,474.0,7858.0,8332.0,12.0,5.0,7.0,1.0,0.0
-156.0,261,1,2,1,0,60,0,1,59.0,97.0,105.0,615.0,93.0,36.0,4.0,72.0,7.0,8.0,11.0,471.0,482.0,7.0,6.0,7.0,1.0,0.42857142857142855
-59.0,240,0,2,0,0,60,0,1,470.0,2.0,135.0,74.0,55.0,18.0,16.0,0.0,0.0,19.0,3.0,786.0,789.0,10.0,5.0,5.0,0.0,0.7
-46.0,268,0,1,0,0,60,0,0,1.0,1.0,2.0,69.0,6.0,2.0,4.0,0.0,0.0,4.0,10.0,16.0,16.0,11.0,6.0,5.0,0.0,0.6363636363636364
-30.0,269,1,2,0,2,90,0,1,405.0,3944.0,1007.0,2520.0,1060.0,44.0,18.0,11.0,6.0,2.0,1051.0,7981.0,9032.0,12.0,5.0,7.0,1.0,0.08333333333333333
-38.0,261,0,1,1,0,60,0,1,33.0,542.0,218.0,259.0,34.0,20.0,14.0,128.0,7.0,52.0,15.0,1143.0,1158.0,8.0,2.0,6.0,1.0,0.0
-9.0,269,0,1,0,0,30,1,0,67.0,52.0,34.0,2.0,15.0,14.0,14.0,128.0,7.0,1.0,122.0,63.0,185.0,9.0,3.0,6.0,1.0,0.0
-46.0,268,0,2,0,0,120,0,0,65.0,16.0,75.0,87.0,33.0,20.0,3.0,0.0,0.0,6.0,4.0,299.0,299.0,10.0,6.0,4.0,0.0,0.4
-29.0,240,0,1,0,4,60,0,1,16.0,102.0,120.0,615.0,64.0,43.0,13.0,82.0,7.0,19.0,7.0,366.0,373.0,14.0,6.0,7.0,1.0,0.5
-31.0,268,0,1,0,0,90,1,1,3.0,557.0,190.0,136.0,3.0,15.0,27.0,171.0,7.0,53.0,67.0,1037.0,1104.0,4.0,4.0,7.0,1.0,0.0
-35.0,262,0,2,1,0,60,0,1,2372.0,196.0,1172.0,615.0,793.0,186.0,80.0,43.0,7.0,31.0,814.0,4101.0,4915.0,6.0,5.0,7.0,1.0,0.0
-148.0,269,1,3,1,0,60,0,1,3794.0,1142.0,2065.0,175.0,46.0,13.0,85.0,612.0,7.0,53.0,67.0,7869.0,7936.0,4.0,4.0,7.0,1.0,0.0
-94.0,240,1,2,0,0,60,0,1,363.0,782.0,475.0,1718.0,278.0,54.0,27.0,20.0,6.0,1.0,150.0,3617.0,3767.0,12.0,5.0,7.0,1.0,0.0
-117.0,261,0,1,0,0,90,0,0,37.0,46.0,46.0,615.0,44.0,7.0,4.0,5.0,7.0,456.0,123.0,69.0,192.0,2.0,2.0,7.0,1.0,0.5
-25.0,268,1,3,1,0,60,0,1,513.0,1988.0,661.0,747.0,354.0,51.0,30.0,34.0,12.0,1.0,190.0,4217.0,4407.0,12.0,5.0,7.0,1.0,0.16666666666666666
-60.0,261,1,2,0,0,30,0,0,168.0,55.0,24.0,49.0,1.0,1.0,14.0,128.0,7.0,1.0,8.0,131.0,131.0,7.0,3.0,4.0,1.0,0.8571428571428571
-31.0,268,1,3,0,0,60,0,1,27.0,69.0,57.0,0.0,59.0,13.0,1.0,0.0,0.0,2.0,8.0,219.0,227.0,5.0,5.0,0.0,0.0,0.0
-137.0,269,1,2,0,0,60,0,0,52.0,128.0,55.0,1.0,47.0,12.0,12.0,8.0,3.0,2.0,13.0,285.0,298.0,3.0,3.0,7.0,1.0,0.0
-46.0,268,0,2,0,0,120,0,0,12.0,14.0,3.0,84.0,1.0,73.0,1.0,0.0,0.0,2.0,71.0,17.0,17.0,1.0,1.0,5.0,0.0,1.0
-100.0,241,1,2,0,0,120,0,0,87.0,287.0,234.0,615.0,141.0,57.0,8.0,10.0,7.0,5.0,93.0,743.0,836.0,6.0,5.0,7.0,1.0,0.3333333333333333
-108.0,268,1,3,0,0,90,0,1,85.0,618.0,205.0,954.0,136.0,28.0,17.0,6.0,6.0,8.0,143.0,1934.0,2077.0,12.0,5.0,7.0,1.0,0.0
-38.0,261,0,1,0,0,30,1,1,1.0,131.0,77.0,86.0,11.0,20.0,14.0,128.0,7.0,5.0,161.0,326.0,326.0,9.0,3.0,6.0,1.0,0.0
-49.0,261,0,2,0,0,30,0,0,29.0,2.0,34.0,94.0,7.0,11.0,14.0,128.0,7.0,1.0,20.0,64.0,84.0,9.0,3.0,6.0,1.0,0.0
-134.0,261,1,1,0,0,210,0,1,321.0,327.0,435.0,615.0,217.0,64.0,18.0,67.0,7.0,3.0,117.0,1352.0,1469.0,7.0,6.0,7.0,1.0,0.0
-22.0,240,0,2,0,0,60,0,1,466.0,2.0,266.0,79.0,88.0,36.0,14.0,0.0,0.0,1.0,5.0,945.0,950.0,11.0,6.0,5.0,0.0,0.45454545454545453
-45.0,261,1,2,0,1,60,0,0,137.0,163.0,110.0,615.0,61.0,17.0,4.0,54.0,7.0,37.0,103.0,453.0,556.0,3.0,3.0,7.0,1.0,0.3333333333333333
-72.0,262,0,2,1,0,120,0,1,461.0,738.0,490.0,148.0,122.0,71.0,8.0,0.0,5.0,20.0,126.0,1941.0,2067.0,5.0,5.0,5.0,0.0,0.0
-192.0,240,0,2,0,0,60,0,1,499.0,209.0,535.0,615.0,690.0,102.0,79.0,122.0,7.0,28.0,192.0,2138.0,2330.0,14.0,6.0,7.0,1.0,0.5
-29.0,241,1,1,0,0,30,0,0,6.0,4.0,13.0,19.0,4.0,1.0,14.0,128.0,7.0,1.0,5.0,42.0,47.0,2.0,1.0,1.0,1.0,0.0
